text,label,corpus_code
They reflect the sound approach to public finances that has been the hallmark of more than a decade of Liberal government.,2,62420_200406
"Originally, the mandate of the International Monetary Fund was to set currency rates.",0,62110_200810
Excellent public transit and efficient housing in high-density nodes along existing transit corridors will make cities livable and people friendly.,0,62110_200810
"We need to act now: fossil fuel dependency must be decreased,",0,62420_200810
Immigrant settlement.,0,62320_200810
"Does it promote systems -- cultural, institutional, and technological -- that are resilient and capable of adapting to shocks in a more unpredictable world?",0,62110_200810
"A few weeks later, the Liberal government approved the Convention, making Canada the first country to ratify it.",1,62420_200601
A Liberal government will implement an agriculture and agri-food policy focused on strengthening the fundamentals of the sector.,0,62420_200601
"Hundreds of chemicals used in our everyday life carry risks of increased cancer, infertility, learning disabilities and other intellectual impairment, and damage to the immune system.",1,62110_200810
"In addition, about $13 billion is spent per year on government contracts.",1,62623_200406
"Below you will find practical and integrated measures that will make Canada a safer place for raising your family, being active in your community, and being productive in your workplace.",2,62110_200810
"Encouraging the Bank of Canada to promote a lower interest rate, which results in a more stable economy, a lower dollar and a better environment for key export industries and tourism.",2,62320_200406
"This blueprint for the future reflects these realities and is based on the principles of mutual respect, negotiation and co-operation to build a Canada that reflects its citizens’ values.",2,62320_200406
"Support will be more than $10 billion per year by 2007 – or up to $3,243 per child – over double what it was in 1996.",0,62420_200406
"Our employment rate – the total number of employed as a proportion of the working-age population – is at a record high, and now exceeds the employment rate in the United States",0,62420_200406
Ensuring so-called “third parties” report publicly on funds they received for election advertising and other campaign expenses.,0,62320_200406
"The 2005 Liberal Budget committed $209 million over five years to capital maintenance and acquisition in existing parks, but did not increase funding to the creation of new parks.",0,62110_200810
We should be able to advance shared democratic ideals.,0,62110_200810
"We will: Support dedicated federal/provincial police units to combat gangs and organized crime networks, backed by organized crime prosecution teams Ensure first-degree murder charges for gang related homicides.",2,62320_200810
We will develop a registration system that effectively aids our law enforcement officers,2,62110_200810
Rural Canadians should not have to dodge potholes for much of the year.,0,62623_200601
"Create the Canadian Healthy Living Guide, similar to the recently revised Canada’s Food Guide but more comprehensive in scope.",2,62110_200810
that taxes move lower;,2,62420_200601
This keeps the buying power of the GIS about constant.,0,62420_200406
"The billion dollar National Ecosystem Initiative and Revitalization Plan will include: Restoring degraded and threatened areas across the entire region of the Great Lakes and St. Lawrence, including Montreal’s Technoparc and Hamilton Harbour, at a cost of $500 million over 10 years.",0,62420_200601
"Access to markets is too often denied and Canadian industries, in particular softwood lumber, agriculture, auto and steel, are too often penalized by the US for playing by the rules.",0,62320_200406
"We will ban trans fats and expand other initiatives to promote healthy foods and healthy eating, including:",1,62320_200810
"In 2004-05, the Liberals spent about $9 billion at the end of the year to reduce their surplus to only $1.6 billion.",0,62623_200601
"This normalization of gun culture needs to be changed, and illegal guns – many of them imported from the U.S. or stolen from homes – must be taken off the street.",2,62320_200601
"In July 2005, Bill C-2 (Child Protection) became law.",2,62420_200601
"The Commissioner will work with workers, the affected businesses, stakeholders (such as banks) and communities to maintain and develop good employment for Canadians.",0,62320_200810
We will eliminate those that are economically or environmentally counterproductive.,0,62320_200810
•A belief in the equality of all Canadians;,0,62623_200406
"As well, Canadians know that education is the key to success in the 21st century economy.",1,62420_200406
and making certain that Development assistance is brought to bear most effectively.,1,62420_200601
The New Deal is a real deal.,0,62420_200406
"Working with American authorities to ensure the Canadian passport is respected and that Canadian citizens are treated equally at our international borders and by refusing to share intelligence until we receive these assurances, as recommended by the Canadian Civil Liberties Association.",0,62320_200406
"This will eliminate the cut-throat competition among small businesses, which drives some to bankruptcy.",1,62110_200810
Settling land claims to foster economic development in on-reserve communities and encouraging working partnerships between the business community and Aboriginal people.,0,62320_200406
Municipal governments must enter into agreements to ensure that sprawl is not permitted through extensive infrastructure funding.,0,62110_200810
A Conservative government will get spending under control and move to pay down the national mortgage which the huge national debt places on the shoulders of our children and grandchildren.,2,62623_200406
Green Party MPs will: Develop and implement a National Agricultural and Food Policy that:,0,62110_200810
Introduced a series of infrastructure support programs over the past 10 years.,0,62420_200406
We will expand home care so seniors and people with disabilities can live in dignity in their own homes.,1,62320_200810
"Creating markets for Canada’s green energy businesses, particularly solar energy businesses, through the building retrofit program.",1,62320_200406
and to further cut hospital backlogs and wait lists.,0,62320_200810
"This will ensure that workers actually receive the retirement benefits they have earned, even if their employer goes out of business.",1,62320_200810
The Green Party is committed to ensuring our intelligence and law- enforcement agencies have adequate resources and the political leadership to deal effectively with these criminals.,2,62110_200810
"Green Party MPs will: Increase funding to all of Canada’s Arts and Culture organizations including The Canada Council for the Arts, Telefilm Canada, orchestras, theatres and publishers.",0,62110_200810
"b) Ensure that recovery-planning efforts identify and then appropriately manage, protect and/or restore the habitat that species need to recover, through consultative, collaborative efforts with stakeholders, land-owners, provinces, municipalities, and First Nations governments; and,",0,62110_200810
Many non-natives are unaware of the fundamental human rights violations occurring within our midst.,2,62110_200810
and ensure adequate funding and training for Canada’s ports police.,2,62320_200601
"Independent officers of Parliament must be appointed by Parliament, with Opposition parties having a say.",1,62623_200406
and the use of outpatient procedures have increased the demand for home care.,1,62320_200601
"Enable cities, communities and provinces to choose to implement an ‘absolute ban’ on handguns by tightening existing restrictions on handgun possession.",2,62320_200810
"Jack Layton and Canada’s NDP will reduce costs and help patients by: Reducing the cost of drugs with a national bulk-buying program, as Australia uses, to use combined purchasing power to reduce costs for provinces and by examining drug patent legislation to ensure corporate protections do not impinge on accessibility of needed drugs.",1,62320_200406
"Respect the inherent right to self-government by accelerating settlement of final agreements, and fairly and equitably implementing existing agreements.",0,62320_200810
"Each province will nonetheless have the flexibility to implement programs that address their specific needs and objectives, so long as they are consistent with the QUAD principles.",0,62420_200601
The Liberal government’s 2005 budget included a further $22 billion tax reduction (through 2010–11).,2,62420_200601
"In response to the Romanow Report, committed to invest an additional $34.8 billion over five years in the health care system (a further $2 billion was added in budget 2004).",1,62420_200406
"but also contributes to the Well-being Index, now also used by Statistics Canada.",2,62110_200810
"While most citizens have access to safe water, Health Canada indicates that as many as 85 First Nations communities (under the sole jurisdiction of the federal government) are under boil-water advisories.",0,62110_200810
– Toughen penalties for violations of the Lobbyists Registration Act.,2,62320_200601
"Their development is a tremendous new source of potential demand for Canada’s resources, our technology and know-how.",2,62420_200601
The goal is simple: use the EI Program as an economic tool that can help more people re-train for new jobs or upgrade their skills to advance their careers that in turn helps create fuller employment and higher productivity.,0,62320_200601
We must demand better leadership in world affairs.,1,62623_200406
Timely access to the health care system can only be realized if there are enough people to provide the care.,1,62320_200601
That is why the Liberal Government created the Public Health Agency of Canada.,1,62420_200601
Most importantly they all directly affect Inuit and the wildlife that sustains them.,0,62110_200810
"Care in hospitals is $9,000 to $16,000 more expensive per patient per year than community-based home care, which plans for an aging population while relieving the burden on families and especially women, who disproportionately care for elderly relatives.",1,62320_200406
"A new debt target – 20 by 2020: To ensure that the federal debt burden continues to fall, a Paul Martin government will be committed to reduce the ratio of federal debt-to-GDP to 20% or less by 2020, bringing it down to the low levels last seen in the early 1970s.",2,62420_200601
"She warned that family, community and higher education, as well as the practice of science and proper taxation were “in the process of becoming irrelevant, and so are dangerously close to the brink of lost memory and cultural uselessness.”",2,62110_200810
and improve parental and maternity benefits.,1,62320_200810
g) Review federal agricultural subsidies and develop transitional strategies to shift production away from water intensive crops toward local sustainable agriculture.,0,62110_200810
"In a federal system like Canada, the interests of provinces and regions must be represented in the national Parliament.",0,62623_200406
Serving notice to renegotiate NAFTA to respect environmental treaties.,1,62320_200406
Estimated annual cost in year four: $800 million.,1,62420_200810
The Canadian Environmental Protection Act (CEPA) is now in the early stages of its legislated five-year review.,0,62110_200810
Canadians’ take-home pay has been nearly stagnant for a decade.,1,62623_200406
They must be independent of the political powers and entirely committed to enforcing the law in an impartial and professional manner.,0,62110_200810
"It is anticipated that this amount of $1. 2billion per year will be increased, with the amount and profile of the increase to be determined in light of the scheduled evaluation of the program in 2009.",1,62420_200601
The departure of this economically creative class undermines the present and future employment growth,0,62110_200810
"We also believe that democracy, by definition, must be decided by citizens, not politicians.",1,62110_200810
c) Providing Parks Canada with the funding necessary to protect the ecological integrity of Canada’s National Parks.,0,62110_200810
A Conservative government will work with provinces to improve the Canada Student Loans Program to help overcome the barriers students face in pursuing post-secondary education and training opportunities.,1,62623_200406
"When medicare was created, first by the Tommy Douglas government in Saskatchewan and then throughout Canada in the 1960s, the provinces and the federal government shared the cost equally.",0,62320_200406
Green Party MPs will: Introduce legislation to begin holding Canadian corporations that are working overseas to the same environmental and human rights standards as they are in Canada.,1,62110_200810
This is an important and innovative component of our vision of an Accessible and Inclusive Canada.,0,62420_200601
"It will mean shifting cargo containers off highways and onto freight trains, driving the development of freight distribution nodes (off-loading containers onto local trucks) along new “green corridors.”",2,62110_200810
The law will ensure that young offenders who are convicted of very serious and violent crimes will face appropriate sentences and that upon conviction they will be named.,2,62623_200810
"All bikes, bicycle gear, bike racks and showers will be tax deductible and GST free.",0,62110_200810
The Liberals have failed for over ten years to reform Parliament.,2,62623_200406
Putting more law enforcement officers on our streets.,2,62623_200406
Employment Insurance – Canada’s strong job performance over the past decade has enabled the government to reduce EI premiums steadily.,2,62420_200406
"* Introduce a national standard of daily, quality participation in physical activity in schools, colleges and universities to combat the epidemic of youth obesity.",1,62110_200810
The family farm has long been a backbone of our country.,0,62623_200601
"Canada is a great nation, strong, glorious, and free.",2,62623_200601
We have a vision.,2,62110_200810
"However, failure to solve all problems through one measure is not a good reason to fail to solve many problems.",2,62110_200810
Funding of $2 to $3 billion will be made available over 10 years.,0,62420_200601
"If Canada’s GHGs from forest sources (73 MT) were included in the Inventory total, they would represent 9% of Canada’s emissions.",0,62110_200810
The middle class is struggling.,0,62110_200810
This will cost approximately $10 million annually.,0,62420_200601
We must undertake greater flood control measure like raising dykes in areas made more prone to flooding because of climate change.,0,62110_200810
to introduce the polluter pays concept,0,62320_200601
"As long as it is free to pollute, it is easy to forget about the impact of that pollution on others.",0,62420_200810
"* Establish a program to deal with the estimated 200,000 people living in Canada without official status that leads to full landed immigrant status for those who have become contributing members of Canadian society.",2,62110_200810
while maintaining rigorous safety standards.,1,62110_200810
More than three regional wars and two Intifadas have left deep scars on the bodies and in the minds of the people of this troubled region.,1,62110_200810
* Make transit passes tax-deductible to encourage workers and businesses to use public transport,0,62110_200810
"It’s time for the federal government to establish a new relationship of open federalism with the provinces,",0,62623_200601
"We will fund the “Bring Canada Home” strategy with a combination of new revenues and partial reinvestment of the net income from Canada Mortgage and Housing Corporation, excluding contributions from provinces and territories in cost-shared initiatives.",1,62320_200810
Raise maximum penalties for bid-rigging and cartels to a $25-million fine and 14 years in prison.,1,62623_200810
This is in addition to one million Canadians who no longer pay income tax as a result of the Liberal tax cuts announced in 2000.,0,62420_200601
A Conservative government led by Stephen Harper will develop a strategic partnership with the United States to ensure that both security and trade issues are resolved in Canada’s best interest.,2,62623_200406
"Help prevent youth from becoming involved in gangs in the first place, with more funding for community programming outside school hours and other targeted educational programs, thus helping to restore hope to core communities affected by gang violence.",2,62320_200601
"The priorities of a Liberal government begin with publicly funded, universally available health care.",1,62420_200406
"In 1997, the Liberal government, working in close co-operation with the provinces and territories, radically reformed the system by revamping its funding, management and accountability.",1,62420_200406
"Banks, a main provider of capital for small business activity, are currently unaccountable for their performance.",1,62320_200601
Government must provide the supportive services and opportunities to make that possible.,1,62110_200810
"Women, on average, still earn far less than men.",0,62110_200810
"and so we need a more effective, progressive and fairer tax system.",0,62420_200810
Funding for this and related programs has been regularly increased.,1,62420_200406
"These tough new rules, along with all provisions of the Canada Health Act, will be monitored and enforced.",1,62320_200601
ACCESSIBILITY: The program will be affordable for parents.,1,62420_200406
"Traditional day care can be expensive, and it does not always include an educational element.",1,62420_200406
This is the best way to change the activities that produce GHG emissions and other pollution.,0,62420_200810
"Canada has taken the opposite approach of picking winners, like the banks and oil companies, and losers, like manufacturers and the forest industry.",0,62320_200810
"Jack Layton and the NDP would pass laws to put strict spending caps on party leadership contests to keep them fair, democratic and free of corruption.",1,62320_200601
Too many are waiting too long for the services they require.,1,62420_200406
"Reducing waiting times has become a litmus test of government’s commitment to universal, high-quality, publicly-funded health care.",1,62420_200406
We must avert a catastrophe in Darfur.,1,62110_200810
"We have invested heavily in Canada’s defence forces and acted to increase Canada’s influence in the world,",2,62420_200601
We will act on the crucial issues of work-life balance through leaves to meet family responsibilities.,1,62320_200810
"A Green government will provide continued R&D to develop cellulosic ethanol from farm and forest wastes, rather than ethanol from crops grown directly for this purpose.",0,62110_200810
"Scrapping the draconian Anti-Terrorism Act, which has already impeded media freedom in Canada, and replacing it with legislation that respects civil liberties, ethnic communities and freedom of the press.",2,62320_200406
"Over 660,000 Canadians voted Green in the 2006 federal election.",2,62110_200810
"It has been estimated that up to three million unpaid caregivers provide more than 80% of all the care needed by people with disabilities, long-term health problems and age-related infirmities.",0,62420_200601
"Under the Harper government, the development priorities have shifted more than usual, and they were always influenced by non-poverty concerns, to strategic priorities.",1,62110_200810
Decade after decade of promises have yet to build the communities that Canada’s first peoples deserve and that foster Aboriginal talent to help build the country we want.,2,62320_200406
Improve market access and address ongoing trade disputes and barriers.,2,62420_200601
A re-elected Conservative Government will build on the creation of the Foreign Credentials Referral Office to work with the provinces and territories to ensure greater standardization of workplace and professional credentials across the country and standards for assessment of foreign credentials and will place this issue on the agenda of the next meeting of First Ministers.,0,62623_200810
Create a new national holiday in February.,1,62320_200810
"We must demand better services in our communities – post-secondary education in the reach of every young Canadian, a cleaner environment, and support for the family.",1,62623_200406
"They used that argument against unleaded gasoline, against the world’s fight to outlaw ozone-depleting chemicals and against Canada’s effort to stop acid rain.",0,62320_200406
Green Party MPs will: Legalize marijuana by removing marijuana from the drug schedule.,0,62110_200810
"To provide further help to lower-income families with children we will ensure that all families with incomes up to $26,000 keep all of the National Child Benefit Supplement which now is phased out at incomes of approximately $21,000.",1,62420_200810
"Support the development of the Pacific Gateway Initiative, designating at least $591 million to the Initiative,",0,62623_200601
New right-to-repair legislation will require automakers to make diagnostic software available to all repair shops and technicians.,2,62320_200810
"For businesses and other organizations, in addition to heating costs, the primary impacts will be felt through gradually increasing diesel prices and higher costs for industrial practices that require fossil fuels.",0,62420_200810
Ensure industries under the protection of supply management remain viable.,0,62623_200406
"Yet, we must start now.",0,62110_200810
Polluter Pay and Toxic Pollution Reduction Act: to overhaul the Canadian Environmental Protection Act– Canada’s national pollution law –,0,62320_200601
Reaffirm women’s right to safe therapeutic abortion services.,0,62320_200810
Provide parliamentarians with independent regulatory audits through the Auditor General’s office on the effectiveness of government regulations in meeting their stated public purposes.,0,62110_200810
The cost will be covered by EI revenue.,1,62420_200601
The effect of a WITB is to encourage individuals to move from social assistance to the labour force by allowing them to keep more of the money they earn.,0,62420_200601
CLEAN WATER: The National Ecosystem Initiative and Revitalization Plan,0,62420_200601
"and targeting carefully managed, monitored and enforced incentives to encourage investment",2,62320_200601
It is up to the companies that produce and promote GE organisms to prove that they are safe.,0,62110_200810
and economic self-reliance and health and well-being.,1,62420_200406
"The Green Party of Canada believes that Canadian democracy would benefit by reducing the financial barriers to running for political office,",1,62110_200810
Canada needs an early learning and child care system of high quality.,1,62420_200406
"The Air India bombing was the largest mass murder and terrorist act in Canadian history, and there is evidence that errors were committed by the investigative agencies involved.",2,62623_200601
"Unfortunately, many of those changes still have not been implemented.",2,62623_200406
A Conservative government will: Work with the provinces and municipalities to develop tax incentives for private-sector builders so that low-income city dwellers will have improved access to affordable housing.,1,62623_200601
Restore merit as the criteria for selection of judges with balanced review panels where no one political or ideological viewpoint is dominant.,0,62110_200810
A re-elected Conservative Government led by Stephen Harper will end the unfair treatment of Canadians receiving U.S. Social Security payments.,0,62623_200810
Tighten lobbying rules to finally stop the revolving door between big money lobby firms and the federal government.,0,62320_200810
"The goals: – Double the number of Aboriginal health professionals in 10 years from the present level of 150 physicians and 1, 200 nurses;",1,62420_200601
"Ensuring equitable participation of First Nations, Métis, and Inuit peoples and governments in Canada’s stewardship of air, water and lands.",0,62320_200601
"The Field Operations Support System shows about 30,000 outstanding arrest warrants for removals, some of which date from before 1997.”",2,62623_200406
and by encouraging healing facilities and systems of restorative justice that also assist victims of crime.,1,62320_200601
– The next decade promises tremendous economic expansion in Canada.,0,62420_200601
"Beginning in 2007-08, we will set aside $200 million annually in the form of federal tax credits to encourage developers to build or refurbish affordable rental units in which at least 40 percent of the occupants earn less than 60 percent of the local median income.",1,62623_200601
"To overcome these barriers, we will invest an additional $260million over six years to speed the assessment and recognition of the credentials of internationally trained workers, and assist new Canadians with job-specific language instruction and workplace literacy training.",1,62420_200601
* Enshrine a policy that seniors’ care must be provided in the communities where they or their families live.,0,62110_200810
"Provide Canadian diplomatic assistance as needed and determined by the African Union to keep all parties negotiating towards a new comprehensive peace agreement that delivers democracy, shared power, shared wealth and stability;",1,62110_200810
Safer communities go hand-in-hand with more tolerant and compassionate societies.,2,62420_200601
"Encourage the UN/AU Mission to coordinate efforts with the French led EU mission in Chad and Central African Republic to provide safe ‘corridors’ between refugee camps to facilitate increased protection of, and delivery of, international aid",1,62110_200810
"Reform the role and structure of the Canadian Radio-television and Telecommunications Commission (CRTC), including enhancement of the role of the CRTC in Montreal so that it better reflects the cultural and linguistic reality of programming for Quebec and the francophone community.",0,62320_200810
"In the past year alone, Canada has provided over $50 million in funding to assist the Palestinians as they work to establish the institutions of a genuinely independent, democratic state.",1,62420_200601
"We must demand better ethics and integrity in government, and a cleaner, more accountable, more democratic political system.",0,62623_200406
Higher productivity and earnings due to maintaining productive workers.,0,62320_200601
"Energy requirements are often higher in rural Canada and in the North, so we will provide specific assistance to rural Canadians to help them adjust to higher fuel prices.",0,62420_200810
and Assure Canadians that government finances stay in the black;,0,62420_200601
and supporting municipalities in legal battles with chemical corporations after attempting to limit pesticide use in their community.,0,62320_200406
Even major industrialized countries are not immune from the impacts.,1,62110_200810
Protecting workers’ pensions by requiring broader representation of Canadian workers on the CPP Investment Board,1,62320_200406
"* Fund universities to create more tenure track teaching positions, regardless of perceived commercial value of the area of pedagogy.",1,62110_200810
The dynamic nature of the small business sector is evident in the success of women entrepreneurs.,1,62420_200601
"These carbon conditionality clauses should be a sub-set of wider sustainability conditionality clauses, reflecting other changes that are needed on the road to full sustainability.",0,62110_200810
Economists estimate the value of Canada’s boreal forest at $3.7 trillion but arguably it is priceless.,2,62110_200810
* Invest in renewable local energy sources (wind and solar to avoid the hugely expensive and polluting dependency on imported diesel.),0,62110_200810
"Work with the provinces and territories to encourage research and develop strategies to minimize the effects of climate change on communities, vegetation and wildlife.",0,62320_200810
Green Party MPs will: Protect the fundamental right to water for all Canadians today and in future generations by amending the Charter of Rights and Freedoms to enshrine the right of future Canadians to an ecological heritage that includes breathable air and drinkable water.,2,62110_200810
The Liberals and the NDP believe that the only answer to expanding childcare in Canada is their one-size-fits-all plan to build a massive childcare bureaucracy which will benefit only a small percentage of Canadians.,1,62623_200601
"But come budget time, the biggest priority for Liberals and Conservatives is another round of tax giveaways to Canada’s wealthiest corporations.",2,62320_200810
"As savings are generated, they will be redirected to reduce or eliminate taxes on business, including: Elimination of the $12 Air Security Tax.",2,62623_200406
This will include aggressive incentives for manufacturers who develop and manufacture in Canada cars with low or zero greenhouse gas emissions.,2,62320_200810
"Paul Martin and the Liberals have: Chosen to implement the largest corporate tax reductions in history, even as Aboriginal communities, solely under federal jurisdiction, live in squalor.",2,62320_200406
and help the people of the North by slowing and reducing the pace of climate change.,0,62320_200810
and relieved our children of nearly $40 billion in national debt.,2,62623_200810
"We need to focus on building key regional relationships such as expanding trade and investment throughout North and South America, enhancing Canada’s Asia-Pacific presence, and supporting trade, aid, and development in Africa.",1,62623_200406
Over one billion people still struggle to survive on less than a dollar a day.,1,62420_200601
Enact legislation that requires cinemas and video chains to have at least 20 % Canadian content.,0,62110_200810
And it's a choice between moving forward and going back.,2,62623_200810
It will help by building on the economic achievements of the past decade,2,62420_200406
increasing debt reduction over time,2,62110_200810
These are the most effective ways in which the federal government can make a real difference in improving the lives of Aboriginal Canadians.,0,62420_200406
Their contribution today is around 400 MT.,0,62110_200810
"It also increased its contribution to the Global Fund to Fight HIV/AIDS, Tuberculosis and Malaria and contributed the single largest amount of money among the countries of the world to kick start an ambitious international program to treat AIDS sufferers in the developing world.",1,62420_200406
"Other families may choose to have one partner work from home, maintaining a family garden, pursuing a career in the arts where steady paid work is hard to secure, or for any number of reasons.",0,62110_200810
and to engage in the building of strong democratic institutions.,1,62110_200810
"Based on the Conservative Party’s 2006 campaign promise to allow income trusts to retain their non-tax status, more than a million Canadians invested in income trusts.",2,62110_200810
The single most significant government policy tool to advance or retard economic sustainability resides in the fiscal framework.,2,62110_200810
"Family owned and operated farms of small to medium size constitute the most reliable, high quality and economical food production system, now and into our uncertain future.",0,62110_200810
A Conservative government led by Stephen Harper will support the development of a property regime on reserves to allow individual property ownership that will encourage lending for private housing and businesses.,2,62623_200406
"Green Party MPs will: Create a Citizens’ Assembly, like the one struck provincially in Ontario, to study electoral systems used around the world, with a view to designing several models that are proportional and fairer than our current system.",1,62110_200810
"While other countries are struggling with uncertainty, Canada is on the cusp of becoming a bastion of economic strength on the international stage.",2,62623_200810
The precise structure of a WITB would be the subject of consultation to ensure that provincially-administered programs and benefits are compatible.,0,62420_200601
"Our vision is of a world free from discrimination based on sexual orientation, gender identity or gender expression, a world in which difference is accepted and even celebrated.",0,62110_200810
"Under the Liberals, money and influence have played far too big a role in Canadian politics.",0,62623_200406
Access to learning opportunities throughout one’s lifetime is critical.,1,62420_200406
"Reverse efforts to legislate censorship, as the Harper Conservatives snuck into bill C-10.",2,62320_200810
Press NATO allies to get out of the nuclear weapons business.,1,62110_200810
Defend Canada’s primary producers against repeated and unfounded international trade challenges.,1,62623_200601
"Liberal candidates and MPs have received appointments as heads of Crown corporations, board members, and ambassadors.",0,62623_200601
We share over a billon dollars of cross-border trade every day.,0,62623_200406
"Recognizing the historical fact that the federal government has unilaterally withdrawn funding from provinces, territories and municipalities and basing all future commitments on long-term, predictable funding and negotiation.",0,62320_200406
– Establishing an independent advisory committee to develop criteria for GIC appointments and to act as a central clearing house for appointment recommendations to the Prime Minister and responsible Ministers.,0,62320_200601
"* Allocate much greater funding for training in official languages –ESL and FSL for new immigrants through earmarked transfers to the province for primary, secondary public school and free night school programmes.",1,62110_200810
"To give research greater prominence on the government’s agenda, the Prime Minister has created the position of National Science Advisor and appointed Dr. Arthur Carty to the post.",0,62420_200406
"Violent crime overall is 35% higher than it was 20 years ago, while Canada’s homicide rate rose 12% in 2004.",2,62320_200601
"But after 12 years of Liberal government, its erosion is more dramatic than most people realize – as individuals, we’re spending vastly more than ever before on basic health care needs.",1,62320_200601
A Conservative government led by Stephen Harper will bring in legislation creating an Office of the Ethics Commissioner with full investigative powers.,1,62623_200406
"which would be phased in beginning with coverage for key catastrophic drug costs and gradually expanding coverage, as finances permit, until the plan is universal in application.",1,62320_200601
People do not like wasteful spending by an over- bureaucratized government.,0,62110_200810
But a human crisis of this magnitude demands more of Canada.,1,62420_200406
Ensuring transparency and accountability in corporate accounting by bringing Canadian regulations in line with the American regulations introduced after the Enron and WorldCom scandals.,1,62320_200406
Support will be given to local non-profits and associations to encourage carbon reduction programs.,0,62110_200810
Key elements of the Liberal plan include: A Registered Disability Savings Plan(see Box) so that family members and others can help Canadians with disabilities save for the future.,0,62420_200601
"Government has a role to play in encouraging amateur sport, including getting young Canadians involved in physical activity at the local level.",1,62623_200406
"In addition to the Green Rural Credit, for those Canadians who live in Canada’s North, we will immediately boost the Northern Residents Deduction (NRD) to a new maximum of $7,000 per year from just over $6,000 and index it going forward.",1,62420_200810
"including low tillage, water conservation and reduced fertilizer and pesticide use.",0,62320_200810
"Commitment to official languages– Canadian linguistic duality is at the heart of our identity, culture and pride in citizenship.",2,62420_200601
"By being well equipped, Canadian athletes will be able to excel when the world comes to Vancouver for the 2010 Olympic and Paralympic Winter Games.",0,62420_200601
"We believe that government has a moral responsibility not to pass the debt incurred by one generation onto the backs of the next, particularly since in the years ahead a relatively smaller workforce will have to support much larger numbers of Canadians in retirement.",2,62420_200601
The study further showed that the public investment in child care was offset more than 200% in additional tax revenues and reduced public spending on social assistance.,1,62320_200601
"By starting with a low price that rises predictably over time, both businesses and individuals will have the time that they need to adjust their sources of energy",0,62420_200810
"Similarly, other harmful substances found in consumer products are not regulated by CEPA.",1,62110_200810
"Despite widespread evidence to the contrary, one of Paul Martin’s new Liberal Senators said that concerns about the crystal meth disaster were “garbage.”",2,62623_200601
The March 2004 report by the Auditor General criticized the government for failing to create an integrated security system.,2,62623_200601
Strengthening the Special Economic Measures Act to enable Canada to implement economic sanctions on Canadian companies that contribute to serious human rights violations overseas.,2,62320_200406
"On the basis of the figures set out in the Romanow report, the current “gap” will be eliminated by increasing federal health transfers to the provinces by a total of $3 billion (beyond all existing commitments) during this fiscal year and next – i.e. by April, 2006.",0,62420_200406
It is pollution-free and infinitely sustainable.,0,62420_200406
"Negotiate with the provinces to create a new cost-shared program jointly with provincial and municipal governments, to put at least 2,500 more police on the beat in our cities and communities.",2,62623_200601
"The federal government offers a wide range of programs that benefit seniors, and government policies affect seniors in myriad ways.",1,62420_200406
rather than expand the Liberal-Conservative temporary “guest worker” and “live-in caregiver” programs.,2,62320_200810
"Some analysts predict that over the next 25 years, AD and other forms of cognitive impairment will have the highest economic, social and health costs of all diseases in Canada.",1,62110_200810
Introduce a national drug strategy with particular emphasis on youth.,2,62623_200601
"Developing community economies with people as the priority by providing infrastructure for First Nations, Métis, and Inuit peoples to fully participate in Canada’s prosperity.",0,62320_200601
A celebration of cultures that comprise Canada’s portrait to itself and to the world.,0,62420_200601
"As the Supreme Court of Canada recently declared, “access to a waiting list is not access to health care.”",1,62623_200601
"This money will be allocated on a per capita basis to provinces and territories that have passed legislation governing the provision of at least an agreed-upon, minimum basket of home care services.",0,62420_200406
"The Martin government subsequently established a series or Regional Roundtables with key stakeholders, academics and other groups to probe underlying issues and questions that call for democratic reforms.",1,62420_200601
But not all parents can – or should feel they have to – do it all on their own.,0,62420_200601
"Elements of defence, diplomacy and development are woven tightly together in the fabric of the mission.",1,62420_200406
Studies show that immigrants from some countries do a lot better than others in securing jobs with decent incomes and opportunities for advancement.,0,62110_200810
This would encourage lower and middle-income earners to save more for their retirement and to achieve better returns on their investment.,2,62623_200406
"Invest in Canadian production of low-emission cars to ensure our auto industry remains viable,",0,62320_200810
"We will continue to make investments in life sciences, information and communications industries, and ocean technologies among other research sectors.",0,62420_200601
The plight of Aboriginal Canadians has for the most part eluded all attempted remedies.,2,62420_200406
"Public Health – The March budget provided more than $1 billion to support public health, including the creation of a new Canada Public Health Agency, which will be comprised of centres of excellence located across the country.",1,62420_200406
The 700 large final emitters (the worst polluters in Canada – mostly heavy industry and power plants) will account for a significant majority of the revenue within the Green Shift.,0,62420_200810
We will continue our strong support for supply-managed sectors nationally and in international negotiations.,1,62623_200810
We need to de-couple the perception that economic success is dependent on physical growth and build upon the benefits of a steady-state economy (non boom bust economy).,0,62110_200810
"– Provides legal protection from reprisal for those who disclose wrongdoing internally or externally, including imposing fines and jail sentences against individuals who engage in reprisals.",0,62320_200601
"Introducing a non-punitive rule-based approach to adult marijuana use with a major emphasis on prevention, education and health promotion, while seeing that provinces have the resources to prevent and detect impaired driving more effectively.",1,62320_200406
Ensure federal commitments to energy sustainability.,0,62320_200601
"For example, Canada is unique among nations in terms of the effectiveness and sustainability of its retirement income system.",1,62420_200601
We must demand better.,0,62623_200406
But the government must provide adequate support to these new bodies and ensure that the selection of the Chief Public Health Officer and the location of the Canada Public Health Agency do not become political footballs.,1,62623_200406
"The Green Party believes that triple bottom line analysis, measuring social, environmental and economic costs and benefits, must be conducted before approval is given for a mine.",0,62110_200810
People who are under deportation orders must be removed.,2,62623_200601
