text,label,corpus_code
a conservative government led by stephen harper will immediately ask the auditor general to review all granting programs – including grants and subsidies to businesses.,2,62623_200406
we will reduce the small business corporate tax rate by an additional one per cent.,1,62420_200810
"the budget also accelerated infrastructure funding, committing to spend the $1 billion municipal rural infrastructure fund over the next five years instead of over 10.",0,62420_200406
"care in hospitals is $9,000 to $16,000 more expensive per patient per year than community-based home care, which plans for an aging population while relieving the burden on families and especially women, who disproportionately care for elderly relatives.",1,62320_200406
canadians rightly look askance at those who want to reopen the ideological arguments over the basic structure of the system.,1,62420_200406
provide students or their parents with a federal tax credit on spending up to $500 per year on textbooks.,1,62623_200601
unemployment and a growing part-time work ghetto for women undermine their economic independence.,0,62320_200406
"scientists are increasingly talking about climate as being less a dial, than a switch.",0,62110_200810
"increasing the tax cuts yearly, as the pollution tax revenue rises, by the fourth year of our plan we will have provided major personal income tax reductions:",0,62420_200810
* achieve the 2003 boreal forest conservation framework’s goal of protecting at least half of canada’s boreal forest in a network of large interconnected protected areas,0,62110_200810
"on the contrary, canada’s emissions have gone up 18 per cent since 1988.",0,62320_200406
"we will: – as finances permit, reserve all revenue generated by employment insurance premiums for unemployment insurance benefits.",0,62320_200601
the green party of canada will vigorously defend every hard-won victory for women’s rights in canada and to advance forward towards full equality.,0,62110_200810
and to make our air and water cleaner.,0,62420_200810
jack layton and the new democrats will: end the conservatives’ restrictive 2007 canada-us softwood lumber agreement.,1,62320_200810
"a taxpayer earning $50,000 per year will save about $1,000 per year on his or her taxes when the cut is fully implemented.",1,62623_200406
"but today, competition is being waged increasingly among major metropolitan centres.",0,62420_200601
"the level of the payment will be regionally set at a level above poverty, but at a bare subsistence level to encourage additional income generation.",0,62110_200810
being indebted to external creditors also makes our political decision-makers vulnerable to pressures from outside our country.,0,62110_200810
it is a matter of training more doctors,1,62110_200810
"large expanses of forest, especially old growth forests, must remain intact to maintain natural habitats and biodiversity.",0,62110_200810
and also seeks to incorporate an international plan for stimulating economic prosperity in both nations.,1,62110_200810
"in opposition in the 1980s and early 1990s, liberals urged meaningful targets to cut pollution and condemned brian mulroney for outlining pollution reduction targets they deemed too weak.",0,62320_200601
– investment in food safety and food quality initiatives to ensure a safe food supply for canadians and to assist the export marketing of our products.,1,62420_200601
"– a liberal government will provide $1 billion to help modernize and improve post-secondary infrastructure, including in teaching hospitals.",0,62420_200601
"all of the following policies speak to the fundamental elements of our cohesive, coherent and achievable vision.",2,62110_200810
pursue settlement of all outstanding “comprehensive claims” within a clear framework that balances the rights of aboriginal claimants with those of canada.,0,62623_200601
these voluntary commitments make an enormous contribution to canada’s social fabric and assume a large responsibility that would otherwise have to be borne by publicly-financed social and health care services.,0,62420_200601
"the primary goal of development assistance, or foreign aid, is to help people to help themselves.",1,62420_200601
increase federal government investment and support for family shelters for victims of violence and crime.,1,62320_200810
quebec provides the exceptional example.,0,62420_200406
but not all parents can – or should feel they have to – do it all on their own.,0,62420_200601
"innovation drives competitiveness, growth, jobs and progress.",0,62420_200601
the federal government has a responsibility to encourage the protection and flourishing of both english and french throughout canada.,0,62623_200601
all food products containing ge organism or their products must be labeled.,1,62110_200810
the central driving principle of green economic policy is maximizing efficiency.,0,62110_200810
"it will allow for the acquisition of new medium-heavy capacity helicopters, logistics trucks, search and rescue utility aircraft and specialized facilities for joint task force two, canada’s elite anti-terrorist troops.",2,62420_200601
"sir john a. macdonald understood that to be a nation, to have a sense of shared identity and common purpose, canada needs effective east-west links in communications, in energy delivery and in transportation.",2,62110_200810
5-yearly interim targets,0,62110_200810
"2. we will replace the conservatives’ regressive, small, poorly designed $1,000 employment credit with a $1,850 refundable employment credit targeted at those canadians who earn less than $50,000 per year.",1,62420_200810
"regenerate our land forces through strengthened infantry battalion groups, the procurement of more survivable tanks, and increased army field strength and command capabilities.",2,62623_200406
"increase support for provincial and territorial health initiativesand joint federal, provincial and territorial national strategies, including the cancer control strategy, that bring constituent groups together to work on a health problem.",1,62320_200601
"it means we should elect mps who want to protect public health care through innovation, as roy romanow’s solutions illustrate.",1,62320_200406
it will build the foundation to end poverty.,0,62320_200810
"to allow for more effective enforcement of the competition act, we would examine introducing a dual-track approach to the criminal conspiracy provisions of the act to allow for a civil law regime to work beside the existing criminal law regime.",1,62420_200810
and we are concerned about toxins in our air and water.,0,62320_200406
"of all of canada’s social problems, child poverty is probably the most shameful.",0,62110_200810
"we will implement a $260 million, five-year canadian strategy for cancer control to improve screening, prevention, and coordination of resources among the federal government, cancer advocacy groups, and the provinces,",1,62623_200601
"from now on, these appointments will be based on recommendations by experts, free of political influence.",0,62420_200406
but farmers need our support.,0,62623_200601
but it appears at every level that something is wrong within the rcmp’s governance and over-sight.,0,62110_200810
this new defence strategy includes the following key elements:,2,62420_200601
our objective is to work with canadian producers to position them for long-term sustainable economic success,0,62420_200601
"– students will have the choice either to opt in to the new plan, or to draw benefits from the existing tuition tax credit and education expense deduction.",1,62420_200601
modify canada’s existing system of national accounts so that annual changes in the depletion and addition to canada's principal biological resources are measured as an integral part of canada's worth.,1,62110_200810
the ratio will continue to decline as long as canada’s budgets are balanced and the gdp grows.,2,62320_200406
and to continuing the gas tax transfer to municipalities at a permanent level of $2 billion per year after 2014.,0,62623_200810
"the d’s are diplomacy, development and defense.",1,62110_200810
"in january 2007 a major mit study (the future of geothermal energy) reported that the usa’s extractable egs reservoirs contained 2,000 times more primary energy than the usa uses yearly,",0,62110_200810
the decision to tax income trusts has left canadian companies more vulnerable to foreign takeover.,1,62110_200810
canada needs more front-line law enforcement.,2,62623_200601
"respecting the 1988 joint task force report that recommends an independent, effective system to resolve land claim disputes.",0,62320_200406
"– to provide further assistance for the capital cost of early learning and child care facilities, a liberal government will make “not-for-profit” facilities eligible for the next funding phase of the canada strategic infrastructure fund and the municipal rural infrastructure fund.",1,62420_200601
•a belief that all canadians should have reasonable access to quality health care regardless of their ability to pay; and,1,62623_200406
"safeguarding an accessible and inclusive canada – a liberal government will review and strengthen existing legislative standards and expected outcomes through monitoring, enforcement and reporting.",2,62420_200601
"green party mps will: increase federal funding for pedestrian, cycle and car-sharing infrastructure in towns and cities.",0,62110_200810
"at the core of that approach is affordable access to education and skills training, starting with an integrated early learning and childcare system.",1,62320_200601
to introduce the polluter pays concept,0,62320_200601
– many seniors today have the capacity to stay in their own homes but often find that the rising costs of property taxes and maintenance outstrip increases in their income.,0,62420_200601
canadians have felt the impacts in communities from coast to coast to coast: floods and firestorms; droughts and water shortages...hurricanes decimating treasured parks in nova scotia and bc; catastrophic wind and ice storms shutting down transport routes and power lines; insect infestations killing millions of hectares of trees.,2,62110_200810
a crucial part of reducing pollution and fighting global warming must be substantial new investments in renewable energy solutions.,0,62320_200810
the romanow commission on the future of health care in canada found that canadians want a priority placed on home care.,1,62320_200601
"and community amenities like parks, sports fields and arts, culture and community centres.",0,62110_200810
improve endangered species protection.,0,62320_200810
"* promote the “walking school bus,” as developed by the toronto atmospheric fund, in which adult volunteers supervise neighbourhood children walking to school thereby reducing pollution,",0,62110_200810
the rcmp truly is a national symbol.,2,62110_200810
"for example, at least 50 percent of cancers are preventable.",1,62110_200810
"canadians want to build for the century ahead with a cohesive, integrated plan that creates jobs, cleans our air and water and invests in ideas that make life better for people.",1,62320_200406
"there are tens of thousands of “green-collar” jobs, for example, associated with refitting canadian homes and businesses for energy efficiency.",0,62110_200810
"based on the lessons learned from those projects, a liberal government will develop a pan canadian strategy for older workers that incorporates skills upgrading, flexible work environments, and community-level partnerships that combine training with job placement services.",1,62420_200601
"stop the massive tax breaks and subsidies to the tar sands, big oil and gas companies, and nuclear power.",2,62320_200810
tuition fee increases and increased student debt is pushing post-secondary education out of reach for many canadians.,1,62110_200810
strong support for health and education on reserve and off.,1,62110_200810
these issues require a broad consensus – and there is a striking consensus emerging about them across canada.,1,62320_200601
"for example, the quebec pension plan; the province’s childcare network; its network of public community clinics; and its prescription drug program are national models – not targets for federal interference under our plan.",0,62320_200601
"we must invest more in education and training,",0,62320_200810
we'll restore a uniform 22.12% tax rate – what it was before the martin and harper governments began these giveaways.,1,62320_200810
the citizens within the eu move more easily between borders.,0,62110_200810
exchange rate speculation accounts for 80% of this astonishing movement of capital.,1,62110_200810
"and renew and refocus cmhc’s responsibility for social housing funding, specifically making it easier for community-based housing organizations to get funding.",1,62320_200601
"according to department of public safety documents, there is currently a shortage of 1,059 rcmp officers in federal, provincial, and municipal policing roles.",2,62623_200601
current rules prevent them from applying while they are here.,0,62420_200601
"it will mean shifting cargo containers off highways and onto freight trains, driving the development of freight distribution nodes (off-loading containers onto local trucks) along new “green corridors.”",2,62110_200810
it seems that nearly every audit she conducts turns up more examples of liberal mismanagement of your money.,0,62623_200406
what kind of canada do we want in 2020? (and how do we get there from here?),2,62110_200810
"jack layton and the new democrats will: create a pan-canadian home care program, as recommended in the romanow report on the future of medicare, including:",1,62320_200810
"and developing and promoting a forest stewardship program that will sustain our boreal forests and our forest industries, with input from stakeholders.",0,62320_200810
we will offer relief to motorists on their fuel costs.,0,62623_200406
"a conservative government will: ensure that party nomination and leadership races are conducted in a fair, transparent, and democratic manner.",1,62623_200601
"thus, in our view: the federal government must obtain appropriate support from provincial governments before spending federal funds on new programs in areas of exclusive provincial jurisdiction.",0,62320_200810
press urgently for global nuclear disarmament and the conversion of military industries in canada and worldwide into peaceful and restorative industries.,1,62110_200810
it will be in place next year.,2,62420_200406
"the legislation provides the parties with subsidies of about $40 million per year, divided among them based on the results of the previous election.",0,62623_200406
open the doors to employed canadians who take leaves from their jobs to participate.,0,62320_200810
those living on half that now number 1.2 billion people.,1,62110_200810
higher contributions to social security and savings.,1,62320_200601
"timely care means that care should be delivered within a medically acceptable time – i. e. , within a “benchmark” time once evidence-based benchmarks have been established for the condition in question.",1,62420_200601
ban success or contingency fee arrangements.,0,62623_200601
* repeal the canada nova scotia offshore petroleum act and the canada newfoundland offshore petroleum act and adjust regional agreements to give fisheries greater protection from petroleum exploration and development.,0,62110_200810
"in addition, in the same year, private insurers paid another $17.5 billion to cover insured health care costs.",1,62320_200601
"* ensure that water is managed in a way that helps create healthy, sustainable communities and fosters sustainable livelihoods by demanding that government:",0,62110_200810
"we will pass legislation that will adopt a zero tolerance policy for child porn, eliminating the so-called “public good” defence.",2,62623_200406
"as the canadian and global economies have changed in recent decades, our tax system needs to change with them.",0,62420_200810
"in tobin’s words, it would “cool down the hot money.”",1,62110_200810
it will provide federal funding for upgrades to coach stations to a standard that would be attractive to everyone.,2,62110_200810
"when they have less money to save, they have less money to invest.",0,62420_200810
generating 90% of our electricity from non-emitting sources by 2020,0,62623_200810
immigrants have been badly served by the liberals.,2,62320_200601
"establishing a national energy-efficiency building retrofit program to reduce energy costs,",1,62320_200406
"we will work to ensure that appointees to federal agencies, boards, commissions and crown corporations reflect the diversity of canada in language, gender, region, age and ethnicity.",0,62623_200810
"require long-term public departmental service plans to report on government program purposes, costs, reforms and performance.",1,62110_200810
a conservative government led by stephen harper will bring in legislation creating an office of the ethics commissioner with full investigative powers.,1,62623_200406
and we are going to do it in a revenue neutral way – putting it in law that ever y dollar that is raised in pollution taxes will be returned to canadians in tax cuts.,2,62420_200810
"simply put, there are some problems with our justice system.",2,62110_200810
agricultural policies must be designed to keep family farms economically viable.,0,62110_200810
b) make federal funding for urban water infrastructure contingent on water efficiency plans that include measurable and enforceable goals and objectives;,0,62110_200810
"without a strong democratic mandate for these changes, the complex machinery of our governmental systems will not produce the results canadians demand.",2,62420_200406
the conservatives broke their election promise and these investors lost over $30 billion.,2,62110_200810
"we will provide new resources to help to assess, train and place international medical graduates who wish to work in canada in family medicine.",1,62420_200601
"line 8, totalling $14. 2 billion, is the difference between line 6 and line 7 and is the amount available for further measures.",0,62420_200601
"so far the government has only allowed the splitting of pension income, not total income, between senior couples.",0,62110_200810
we must also lead by example to encourage developing countries to do their part.,1,62420_200810
"extend the two hundred mile limit to the edge of the continental shelf, the nose and tail of the grand banks, and the flemish cap in the north atlantic",0,62623_200601
ensure that whistleblowers have access to the courts and that they are provided with adequate legal counsel.,1,62623_200601
employment insurance – canada’s strong job performance over the past decade has enabled the government to reduce ei premiums steadily.,2,62420_200406
"and working with provinces and territories to make sure that all canadians have clean, safe water in their homes and communities.",1,62320_200810
these solutions will include the better buildings retrofit and energy efficiency initiative.,0,62320_200810
create an economic development agency for the north.,0,62320_200810
"we must work towards a mutually acceptable compromise that will achieve a lasting peace between, and among, the israelis and palestinians.",1,62110_200810
one of the best ways to generate business investment in green technology in canada is by offering tax incentives for that investment.,0,62420_200810
safer communities go hand-in-hand with more tolerant and compassionate societies.,2,62420_200601
"although these proposals were approved unanimously by the house of commons, we will take into account the serious concerns that have been expressed by film creators and investors.",0,62623_200810
and to ensure for canada a role of pride and influence in the world.,1,62420_200601
canada’s foreign policy has been emblazoned with the label of 3-d approaches.,1,62110_200810
nowhere does government interact with people in a more meaningful and consequential way.,2,62420_200406
"canada will work to include china, india, the united states and all other nations in kyoto 2.",1,62110_200810
support canadian parents who adopt foreign-born children by extending automatic citizenship to these children once the adoption is final.,1,62623_200601
waiving re-licensing fees for long guns– this will encourage owners of these firearms to comply with the canada firearms program.,2,62420_200601
"5. as part of our job protection strategy, new democrats will stand up against our jobs being exported out of canada by implementing job-focused trade strategies.",1,62320_200810
tighten lobbying rules to finally stop the revolving door between big money lobby firms and the federal government.,0,62320_200810
a liberal government remains committed to providing the resources necessary to transform canada’s military.,2,62420_200601
fossil fuels will remain the most important source of energy in the world for the foreseeable future.,0,62420_200601
"increase the mandatory minimum penalty for possession, sale and importation of illegal arms such as hand guns, assault rifles and automatic weapons.",2,62320_200601
strengthened parliamentary democracy by: – giving more freedom for government members of parliament to speak out on behalf of their constituents by allowing more “free votes”in parliament;,1,62420_200601
and many of our jobs are being shipped overseas.,1,62320_200810
* work with the cma (canadian medical association) to immediately establish qualification standards and on-the-job mentorship programs to fast-track certification of foreign trained health care professionals.,0,62110_200810
"undertaking defence efforts to strengthen security and stability,",2,62420_200601
reinvest the recovered proceeds of crime in the affected communities to reduce crime and increase community safety.,2,62320_200810
paul martin and the liberals have: taken $45 billion from the ei fund to balance the federal budget and implemented draconian qualifying rules that prevent two-in-three unemployed workers from collecting the insurance for which they paid premiums.,1,62320_200406
"in its most recent credit rating for canada (march 15, 2004) standard & poor’s concluded: “canada stands poised to grow as fast or faster than other oecd countries.",0,62420_200406
"we must do our part to fight the climate change crisis,",0,62420_200810
the 2010 winter games will be the most accessible ever staged in the history of the olympics.,0,62420_200601
the framework convention on climate change was agreed upon by the governments of just about every country on earth.,1,62110_200810
today this credit is not refundable for all companies that are conducting r&d in canada.,0,62420_200810
advance the senlis council recommendations to implement a comprehensive strategy to break the cycle of illicit poppy growing and violence that has kept afghanistan in turmoil for decades with a licensing and quota system for growing poppies and selling the products to legal drug firms that produce morphine and codeine for legitimate legal painkilling use.,1,62110_200810
"implementation will be sensitive to and include negotiated adjustments for regional economic impacts, maturity of sectors and establishment of compensating strategies.",0,62320_200406
this would give both severance pay and unfunded pension liabilities priority in the allocation of corporate assets in bankruptcy.,1,62320_200601
"ensure fair wages and working standards,including:",1,62320_200601
"the liberal strategy to continue to achieve this objective is based on solid, proven principles",0,62420_200406
"women, on average, still earn far less than men.",0,62110_200810
"taxes, user fees, royalties, and other revenues make up more than 40% of the value of the canadian economy.",1,62623_200406
each home with a 2 kw system = 20 gw.,0,62110_200810
establish a nationally representative system of marine protected areas and,0,62320_200810
"– establish mandatory vehicle emission standards, opposed by the liberals, applicable to all vehicles and modeled on the tough california emissions standards.",0,62320_200601
"in addition, about $13 billion is spent per year on government contracts.",1,62623_200406
creating a new agency to promote fair elections and democratic processes among emerging democracies.,1,62320_200406
"the green party of canada is committed to nurturing families and communities through integrated policies that focus on the welfare of the child, starting with prenatal nutrition all the way to affordable housing",1,62110_200810
"reduce rank structure overhead,",2,62623_200601
encourage environmentally beneficial activities,0,62110_200810
"implementing roy romanow’s solution of fair, predictable federal funding for public health care by ensuring the federal government returns to being a full partner in health care by addressing what has become known as the “romanow gap” and paying 25 per cent of provincial health care costs within two years.",0,62320_200406
"strengthen our public health care system to deliver timely, quality care as our population ages",1,62420_200601
we need to change the way that ottawa works.,0,62623_200406
"below is our five-year forecast of revenue (same as the budget), debt payments (same as the budget) and a more realistic forecast of spending without the liberal padding.",2,62623_200406
"in light of the recent setback at the world trade organization negotiations, a re-elected conservative government will move aggressively to improve canada's network of bilateral and regional free trade and economic agreements.",2,62623_200810
"in the past two years, the martin government has taken a number of other noteworthy steps to strengthen canada’s relationship with the united states.",0,62420_200601
does it make families more secure?,2,62110_200810
over one billion people still struggle to survive on less than a dollar a day.,1,62420_200601
"it’s time for a new approach to trade, one taking root in many countries in the americas and europe.",0,62320_200406
"in 1993, the liberals committed to reducing greenhouse gas emissions 20% from 1990 levels by 2005. instead, emissions are up by 24%.",0,62320_200601
that is precisely what the liberal plan offers.,2,62420_200810
asthma is the leading cause of absenteeism from school and the third leading cause of work loss.,1,62110_200810
combining the six ministries responsible for various infrastructure and regional development portfolios into a single department of canadian development and infrastructure – not to reduce focus in any area but to streamline processes and trim bureaucracy.,0,62320_200406
"as the commissioner of the environment and sustainable development has demonstrated, canada faces “an environmental and sustainable development deficit” caused in part by the “gap between the commitments the federal government has made and the results it has achieved.”",0,62623_200406
amending the canada pension plan benefit formula to permit time spent caring for the elderly or people with disabilities to be credited when determining benefit entitlements.,1,62320_200601
developing alongside the proprietary software sector is free/libre open source software (floss).,1,62110_200810
"implement aggressive new efforts in education and training of first nations children, youth and adults.",1,62320_200810
"trade agreements also impact on human rights, labour standards, cultural diversity, environmental laws and even constitutional rights.",1,62110_200810
"throughout the industrialized world, canada is one of only two democracies that have yet to use some form of proportional representation.",0,62320_200406
creating disincentives for “sales-only” auto operations by working towards implementing tax measures that encourage making vehicles here.,2,62320_200406
institute a “bring canada home” affordable housing plan.,1,62320_200810
a common list of home care services to be covered has not been developed.,1,62623_200406
"accelerate and streamline the recognition of foreign credentials, overseas degrees and previous employment experience in conjunction with provinces and licensing authorities.",2,62320_200810
"we need to join the fray, and succeed by dint of preparation, persistence and talent.",2,62420_200601
provide the resources to ensure existing legislation regarding oily bilge water discharge and management will be effectively enforced.,2,62320_200810
"jack layton and canada’s ndp will support a comprehensive vision for education by: cutting tuition fees, just as ndp governments in british columbia and manitoba did, with a national plan to reduce fees by 10 per cent and then freeze them by increasing federal funding for post-secondary education and working with the provinces to make sure it happens.",1,62320_200406
"– increased northern science and research – the liberal government has pledged $150million of new money to bolster canadian participation in the international polar year, including a targeted research program on climate change impacts and adaptation.",0,62420_200601
and ensure adequate funding and training for canada’s ports police.,2,62320_200601
"at the dawn of the 21st century, canada finds itself a nation rich not only in material wealth but in optimism and aspiration.",2,62420_200406
"around the world, meaningful regulation and innovative consumer involvement are protecting consumers from corporate greed.",1,62320_200406
"in november 2005, the liberals unveiled their budget priorities for canada – and in the process made it clear whose side liberals are on.",2,62320_200601
"wasteful tax giveaways undercut balanced investment in canadians’ priorities, like:",0,62320_200601
oppose the use of canada’s public institutions being devoted to the development of military technology.,1,62110_200810
the cost of post-secondary education and training has sky-rocketed.,1,62110_200810
"the united nations estimates that, thanks in part to reduced fertility levels, the population will not double again, but should stabilize at 9 billion people by 2050.",0,62110_200810
"the review will examine a range of potential measures such as grants, loans, and ways to improve debt management, including reduced interest rates.",0,62420_200601
"we will ensure our commitments for the provision of hiv/aids retroviral drugs for africa is fulfilled, and that africa will be a significant focus of our development priorities.",1,62110_200810
new democrats believe there are three main priorities for the canadian military today and in the years to come:,2,62320_200810
"help develop community economies by providing infrastructure so first nations, inuit, and métis people can fully participate in the canadian economy.",0,62320_200810
"almost every year, the liberals go on year-end spending binges, allowing them to dispense political favours rather than engage in careful planning.",2,62623_200406
settle on a compensation formula for public health emergencies to avoid unseemly squabbles over money while patients are still at risk.,1,62623_200406
"– creating a new national public infrastructure financing agency, co-managed by the federal, provincial, territorial and municipal governments.",0,62320_200601
"give clear tax signals that enable companies to pursue profits on a level playing field,",2,62110_200810
the federal government must take the lead in funding the “greening” of canada’s cities. (for more details also see the section on government: federal-municipal relations.),0,62110_200810
"for years, liberal governments have let our domestic law enforcement grow lax and our national defence grow weak.",2,62623_200406
"the green shift, while offsetting increased energy costs through other tax measures, aims to align the interests of canadians as taxpayers with their interests as consumers;",1,62420_200810
the green party understands that it is time to get tough on gun smuggling across the us border.,2,62110_200810
new right-to-repair legislation will require automakers to make diagnostic software available to all repair shops and technicians.,2,62320_200810
"and in so doing, we have proven that a high quality of life and compassion for our fellow citizens are not mutually exclusive.",2,62420_200810
"studies show that american-style private health care leads to more deaths, costs more money and reduces accessibility.",1,62320_200601
"while this is among canada’s enduring advantages, it is increasingly clear that canada, the united states and mexico need to work better together to build a more competitive continent – a north america able to rise to confront the challenge, and especially to seize the opportunity, inherent in the growth of china, india, brazil and other potential economic giants.",0,62420_200601
the green shift will be a new incentive for us to do just that; to do what is right for the planet and right for our wallet.,0,62420_200810
"at the same time, the liberal government of prime minister martin has made significant investments to strengthen the country’s social foundations, including bold long-term initiatives in public health care,",1,62420_200601
"a conservative government will work with canadians to address real environmental problems and develop a long-term vision for a healthy, sustainable environment as a trust for future generations.",0,62623_200406
levelling the playing field for small businesses by creating better access to federal government procurement opportunities and by holding a federal review of the availability and escalating costs of property and casualty insurance.,1,62320_200406
through inadequate environmental protection we risk leaving our children the deplorable legacy of a debilitated and degraded environment.,0,62110_200810
"vision green presents leading-edge thinking and rational, realistic solutions for all the issues facing canadians.",2,62110_200810
this will ensure that our children are not burdened by public debt and will give government more flexibility to manage the challenges arising from of an aging population.,2,62420_200406
and institute new taxes on corporate activities that harm the environment.,0,62110_200810
– requiring approval by parliamentary committees of appointments of senior officers and board members of government agencies and crown corporations.,0,62320_200601
"increase the gas tax transfer to municipalities to the full 5 cents per litre requested by the federation of canadian municipalities to be used for sustainable transportation initiatives – such as public transit, cycling and pedestrian infrastructure and rural roads.",0,62320_200601
jobs and prosperity will come from turning those ideas into goods and services valued not only in canada but around the world.,2,62420_200406
"the prairies will increasingly struggle with drought, affecting agriculture and potentially causing water rationing in urban areas.",2,62420_200810
it is the only nation where literacy and health care and economic well-being have not led to declining fertility.,0,62110_200810
"we will establish a new, non-partisan democracy promotion agency that will help emerging democracies build democratic institutions and support peaceful democratic change in repressive countries.",1,62623_200810
"canadians save less, carry more debt and work more hours for the same money.",0,62110_200810
"hope for good jobs in a growing and prosperous economy, and help for families so their children can succeed.",0,62320_200601
* ensure the “lost canadians” quietly being denied citizenship through archaic laws are protected and their citizenship restored.,2,62110_200810
"paul martin and the liberals have: cut almost $3 billion from foreign aid, driving canada’s contribution to international development from 0.44 per cent of gdp to 0.29 per cent.",1,62320_200406
"today, companies that want to introduce clean energy or more efficient solutions to the market are at a serious economic disadvantage to the fossil fuel sector, which does not have to cover the cost of its emissions.",0,62420_200810
"the 1960 bill of rights, introduced by the right honourable john g. diefenbaker, confers the protection of property rights on canadians.",2,62623_200601
eighty per cent of this vast region’s forests are at risk.,0,62110_200810
"1. train substantially more health care professionals – including more doctors, nurses, nurse practitioners and midwives – to ease staffing shortages and cut wait times.",0,62320_200810
the auditor general revealed that paul martin’s finance department commissioned polling for which there were “only verbal reports” – nothing was written down so there was no paper trail.,0,62623_200601
"lowering the voter age to encourage more youth participation,",1,62110_200810
"implementing public or non-profit-based home care throughout canada, based on the successful model in manitoba.",1,62320_200406
we’re going to fight back for our communities.,2,62320_200810
"most of today’s housing stock will still be standing by 2040, when we seek an 85% overall reduction in canada’s carbon emissions, so retrofitting canada’s existing stock of buildings is all-important.",0,62110_200810
"given that arts and culture provide great quantifiable benefits to health and education, investments in arts and culture across communities and educational establishments may fall, in part, under investments in health and education.",1,62110_200810
it particularly discourages employers from hiring full-time salaried staff who are entitled to benefits other than an hourly wage or monthly salary.,0,62110_200810
all current federal funding that encourages urban sprawl and greater vehicle use will be eliminated.,0,62110_200810
in practice this means having readily available information as to how long they can expect to wait;,1,62420_200601
"across canada, families with young children are paying far more for child care than they save in tax reductions, and the absence of affordable, quality child care prevents many women from working or studying.",0,62320_200406
"beginning in 2005, the amount will be ramped up within the next five years to 5 cents per litre, or at least $2 billion.",1,62420_200406
a culture that needs to be cleaned up.,0,62320_200601
we have a two- tiered justice system where people with money can work the system for their own advantage.,0,62110_200810
the green shift is as simple as it is powerful.,0,62420_200810
l) includes organic and extensive farming methods in educational information made available to farmers,0,62110_200810
the martin government has also invested heavily in preparation for a possible influenza pandemic by building up a national stockpile of antivirals like tamiflu and securing a contract with a canadian manufacturer for the development and testing of a prototype pandemic vaccine.,1,62420_200601
the federal government must work to ensure sustainable use of our water resources,0,62110_200810
and establish firm targets for on-time completion of family class and spousal sponsorships.,1,62320_200810
the auditor general blew the whistle on liberal corruption in the sponsorship scandal.,0,62623_200406
"clearly, health care in canada is overdue for reform.",1,62420_200406
"* launch a public consultation on the decriminalization of illicit drugs, considering the high costs currently used on the law enforcement effort,",0,62110_200810
"we will increase fines for companies that overcharge consumers, with additional fines as high as $50,000 for repeat offenders.",1,62623_200810
"canadians will be able to assess, from the patients’ perspective, the job their governments are doing in managing the health care system.",1,62420_200601
"- the tax cuts have encouraged entrepreneurs, and particularly small businesses through lower rates and improved capital gains treatment.",2,62420_200406
specific benchmarks in these areas have been agreed by provinces and territories (see box) and now represent the first pan-canadian standards against which progress can be assessed by all canadians.,0,62420_200601
the federal government currently charges the gst on the full price of gasoline – a price that includes federal gas taxes.,1,62623_200406
"if we assume the primary use of electric vehicles (evs) and plug-in hybrid electric vehicles (phevs), additional capacity will be needed, which can be met by load shifting and night time power generation.",0,62110_200810
"over the years, we have added a rich tapestry of other languages, ethnicities and religions, and have endeavoured to address the concerns of our aboriginal peoples.",0,62420_200406
"we must demand better health care, with adequate, stable funding, shorter waiting lists, and increased accountability for meeting standards.",1,62623_200406
"the harvesting capacity of our fishing fleets has far outdistanced our fisheries regulations, management skills and the ability of fish populations to recover.",0,62110_200810
"while the liberals have belatedly proposed a new ethics commissioner, they have left the power to appoint the commissioner in the hands of the prime minister.",2,62623_200406
"- federal personal income tax has been reduced by 21% on average overall, and by 27% for families with children.",0,62420_200406
and we will ensure that it benefits more families by phasing it out more slowly.,1,62420_200810
make the registrar of lobbyists an independent officer of parliament.,0,62623_200601
"we will identify areas where support is needed, and ensure that students from middle-income families and students with dependents do not face insuperable financial barriers.",0,62420_200601
introduce an environmental automobile strategy to:,0,62320_200810
"at the same time, we want to ensure that our aid reaches the people who most need it and is not wasted on unnecessary overhead.",1,62420_200601
a conservative government led by stephen harper will develop a strategic partnership with the united states to ensure that both security and trade issues are resolved in canada’s best interest.,2,62623_200406
"more and more women, our traditional caregivers, are in the workforce and families are smaller and more dispersed.",0,62420_200601
"we will continue to be guided by the principles of the carbon budget: absolute emission reductions, increased investment in green technology, and harnessing the power of the market to fight climate change.",0,62420_200810
but the liberals are still failing canada’s families by allowing precious federal dollars to be diverted to profits for commercial child care companies.,1,62320_200601
"canada currently accepts about 300,000 new immigrants annually.",0,62110_200810
the industry also faces a number of other trade barriers and competitive challenges that are causing significant restructuring and consolidation.,2,62420_200601
the canadian agricultural and agri-food industry is among the most innovative in the world; is the third largest employer in this country; and has market receipts of more than $31 billion.,0,62420_200601
while ensuring charter rights and refraining from embedding the supremacy of property rights into trade agreements.,1,62110_200810
and privatization does not even save governments money.,1,62320_200601
"following implementation, we project an operating balance of $8 billion over this and the next four years.",2,62623_200810
"payments into the employment insurance fund should be reasonable to maintain it as an insurance fund, not used as a budget slush fund to pay for other items as paul martin’s liberals have done.",0,62623_200406
measures will include: mandatory minimum penalties for the criminal use of firearms and their illegal possession.,2,62623_200406
the motion was adopted unanimously.,0,62320_200601
